Num_Acc,date,lat,long,age,grav,sexe,atm,lum,dep,larrout,hour
200500049899,2005-08-23,46.843,2.826,10,4,1,1.0,1,18,53.0,20
200500049974,2005-08-24,45.009,-1.181,65,3,1,1.0,1,33,21.0,12
200500049974,2005-08-24,45.009,-1.181,11,1,1,1.0,1,33,21.0,12
200500050129,2005-08-10,48.496,-3.039,15,3,1,7.0,1,22,48.0,19
200500050129,2005-08-10,48.496,-3.039,14,3,1,7.0,1,22,48.0,19
200500050163,2005-08-28,47.521,-2.726,59,3,1,1.0,1,56,62.0,12
200500050218,2005-08-17,48.127,-0.024,86,3,1,1.0,1,72,50.0,12
200500054003,2005-09-23,50.655,2.837,20,3,1,1.0,2,59,60.0,7
200500054181,2005-09-19,48.841,0.917,81,3,1,1.0,1,27,60.0,15
200500054206,2005-09-18,49.297,0.957,82,1,1,1.0,1,27,70.0,16
200500054262,2005-09-03,48.58,-2.174,58,3,1,1.0,1,22,40.0,13
200500054265,2005-09-20,48.183,-2.61,59,3,1,1.0,1,22,90.0,14
200500054307,2005-09-07,47.879,-3.022,13,3,1,1.0,1,56,45.0,17
200500054377,2005-09-02,48.797,-0.565,62,3,1,1.0,1,61,93.0,18
200500054479,2005-09-06,46.851,-1.889,62,4,2,1.0,1,85,52.0,8
200500054566,2005-09-23,45.133,1.309,30,3,1,1.0,1,24,60.0,16
200500054778,2005-09-26,43.279,1.079,43,3,1,7.0,1,31,54.0,17
200500054991,2005-09-12,44.829,5.624,14,3,1,1.0,1,38,40.0,11
200500055018,2005-09-09,45.772,5.195,14,3,1,1.0,3,38,47.0,20
200500055064,2005-09-03,46.073,6.31,16,3,2,1.0,1,74,50.0,16
200500055082,2005-09-10,46.245,6.797,27,3,1,1.0,1,74,60.0,17
200500055181,2005-09-06,48.844,6.165,31,3,1,1.0,1,54,34.0,19
200500055214,2005-09-04,49.47,5.401,43,4,1,1.0,1,55,61.0,15
200500055291,2005-09-04,48.257,7.193,57,4,1,1.0,1,68,80.0,11
200500055302,2005-09-11,47.801,7.03,41,3,1,2.0,1,68,65.0,11
200500055303,2005-09-27,47.747,7.033,62,2,1,1.0,1,68,62.0,17
200500055303,2005-09-27,47.747,7.033,60,3,1,1.0,1,68,62.0,17
200500055334,2005-09-13,49.747,4.598,8,3,2,1.0,1,08,40.0,16
200500055449,2005-09-12,47.958,3.49,19,4,1,1.0,1,89,50.0,17
200500055530,2005-09-04,43.806,5.831,67,2,1,1.0,1,04,70.0,9
200500055565,2005-09-30,43.524,6.94,41,3,1,1.0,1,06,80.0,11
200500055704,2005-09-09,43.943,4.578,40,3,1,1.0,3,30,72.0,22
200500055793,2005-09-19,49.022,2.383,51,3,1,1.0,1,95,70.0,15
200500055881,2005-09-16,48.697,1.454,78,2,1,1.0,1,28,60.0,17
200500055885,2005-09-06,48.355,1.066,51,3,1,1.0,1,28,54.0,17
200500055937,2005-09-02,47.982,1.233,85,3,1,1.0,1,41,46.0,18
200500055940,2005-09-13,44.883,-0.945,56,3,1,1.0,1,33,51.0,17
200500056255,2005-09-06,48.48,2.52,65,3,1,1.0,1,77,40.0,17
200500062436,2005-10-30,51.044,2.538,29,2,1,1.0,3,59,65.0,20
200500062446,2005-10-03,50.474,3.465,26,3,2,1.0,1,59,40.0,13
200500062490,2005-10-17,50.043,1.98,19,3,2,1.0,5,80,60.0,22
200500062497,2005-10-15,50.09,2.39,14,3,2,1.0,1,80,68.0,17
200500062551,2005-10-09,49.321,2.549,16,4,1,1.0,1,60,70.0,18
200500062624,2005-10-06,48.779,0.91,15,3,1,1.0,1,27,28.0,11
200500062639,2005-10-25,49.121,0.624,39,3,2,1.0,3,27,54.0,21
200500062652,2005-10-27,49.282,0.443,71,3,2,1.0,1,27,60.0,12
200500062683,2005-10-09,48.489,-2.656,13,3,1,1.0,1,22,85.0,12
200500062692,2005-10-04,48.253,-2.45,71,2,1,1.0,1,22,76.0,18
200500062731,2005-10-19,47.49,-3.119,83,3,1,1.0,1,56,78.0,9
200500062815,2005-10-07,47.65,-1.908,72,2,1,1.0,1,44,40.0,16
200500062834,2005-10-01,47.278,-1.778,57,3,2,1.0,1,44,50.0,10
200500062848,2005-10-30,47.397,-0.876,43,3,2,1.0,1,49,60.0,11
200500062930,2005-10-27,46.6,-1.82,58,3,2,1.0,1,85,50.0,9
200500062938,2005-10-10,44.511,-0.877,36,2,1,1.0,3,33,60.0,20
200500062955,2005-10-16,44.845,-0.404,70,3,1,1.0,1,33,60.0,11
200500062979,2005-10-11,44.899,-0.201,51,3,2,1.0,1,33,60.0,9
200500063079,2005-10-20,43.409,-0.686,49,3,2,1.0,1,64,32.0,18
200500063079,2005-10-20,43.409,-0.686,46,4,2,1.0,1,64,32.0,18
200500063079,2005-10-20,43.409,-0.686,45,4,2,1.0,1,64,32.0,18
200500063191,2005-10-14,45.167,1.564,14,3,2,1.0,1,19,60.0,13
200500063428,2005-10-08,45.177,4.818,74,3,2,1.0,1,26,45.0,10
200500063512,2005-10-17,45.801,5.86,52,4,1,1.0,1,73,71.0,16
200500063677,2005-10-26,48.177,6.669,62,3,2,1.0,1,88,70.0,15
200500063735,2005-10-19,48.07,7.4,19,3,1,1.0,3,68,80.0,21
200500063737,2005-10-08,48.123,7.184,17,4,1,1.0,2,68,26.0,18
200500063747,2005-10-20,47.636,7.237,64,3,1,1.0,1,68,70.0,16
200500063815,2005-10-27,48.515,3.722,86,3,1,7.0,1,10,82.0,9
200500063935,2005-10-26,47.202,5.904,42,4,1,7.0,1,25,40.0,16
200500063966,2005-10-14,47.587,6.432,50,2,2,1.0,1,70,66.0,14
200500064060,2005-10-09,43.287,6.495,33,3,1,1.0,1,83,45.0,12
200500064073,2005-10-28,43.136,6.352,39,3,2,7.0,1,83,60.0,17
200500064078,2005-10-25,43.177,6.028,35,3,1,1.0,1,83,70.0,8
200500064233,2005-10-16,48.796,1.884,71,4,1,1.0,1,78,62.0,10
200500064233,2005-10-16,48.796,1.884,50,3,1,1.0,1,78,62.0,10
200500064295,2005-10-01,49.081,2.783,76,3,1,1.0,1,77,44.0,14
200500064436,2005-10-22,48.701,7.377,16,3,1,8.0,1,67,90.0,13
200500064635,2005-10-08,49.345,-0.496,70,3,1,1.0,3,14,60.0,6
200500064704,2005-10-23,43.0,1.0,8,3,2,1.0,1,31,60.0,10
200500070306,2005-11-25,50.478,3.305,57,3,2,1.0,1,59,60.0,13
200500070325,2005-11-13,50.291,2.543,64,3,1,1.0,1,62,65.0,10
200500070564,2005-11-04,47.776,-3.361,76,3,2,1.0,1,56,70.0,14
200500070676,2005-11-10,46.993,-1.848,54,3,2,1.0,2,44,63.0,18
200500070782,2005-11-16,44.642,-0.979,11,3,2,2.0,1,33,60.0,9
200500071111,2005-11-21,43.96,1.231,42,3,1,1.0,2,82,60.0,7
200500071354,2005-11-13,49.199,6.004,51,3,1,1.0,1,57,70.0,15
200500071438,2005-11-26,48.585,7.611,47,3,1,1.0,1,67,62.0,15
200500071518,2005-11-10,49.509,4.361,57,3,1,1.0,5,08,97.0,18
200500071637,2005-11-03,47.269,6.061,50,3,1,1.0,2,25,120.0,6
200500071713,2005-11-19,43.88,5.844,13,3,1,1.0,1,04,80.0,9
200500071907,2005-11-06,48.649,2.196,43,3,1,1.0,1,91,65.0,11
200500071907,2005-11-06,48.649,2.196,45,3,1,1.0,1,91,65.0,11
200500071923,2005-11-15,48.735,2.766,35,3,1,3.0,3,77,66.0,17
200500072030,2005-11-09,47.912,-3.707,69,3,1,1.0,1,29,65.0,11
200500072030,2005-11-09,47.912,-3.707,71,3,1,1.0,1,29,65.0,11
200500072263,2005-11-27,48.05,0.164,83,3,2,9.0,2,72,80.0,9
200500072290,2005-11-29,47.191,-1.468,16,3,2,1.0,5,44,58.0,19
200500077693,2005-12-07,50.802,2.284,54,3,1,1.0,1,59,120.0,15
200500077699,2005-12-22,50.641,2.644,25,3,1,1.0,3,59,90.0,21
200500077725,2005-12-20,50.867,2.071,49,3,1,1.0,2,62,50.0,7
200500077754,2005-12-09,50.008,2.653,47,4,1,9.0,1,80,71.0,13
200500077881,2005-12-05,49.198,1.238,63,3,1,1.0,1,27,103.0,9
200500077935,2005-12-15,47.837,-4.173,49,2,1,1.0,5,29,103.0,18
200500077985,2005-12-10,48.855,-0.863,59,3,1,1.0,1,14,60.0,15
200500078071,2005-12-27,47.403,-0.32,57,3,1,1.0,1,49,50.0,12
200500078241,2005-12-23,43.308,-0.437,72,3,1,1.0,1,64,100.0,12
200500078245,2005-12-03,43.205,-0.913,31,3,1,2.0,1,64,80.0,9
200500078305,2005-12-10,45.829,-0.478,82,3,1,1.0,1,17,60.0,16
200500078418,2005-12-23,43.18,0.02,10,3,2,1.0,1,65,50.0,11
200500078493,2005-12-01,46.251,6.09,54,2,2,1.0,1,01,70.0,16
200500078526,2005-12-17,44.735,5.015,45,3,1,1.0,1,26,100.0,14
200500078800,2005-12-06,48.583,7.689,11,3,1,1.0,1,67,60.0,15
200500078884,2005-12-16,48.461,5.387,84,3,1,1.0,1,52,45.0,16
200500078908,2005-12-10,46.884,3.089,60,3,1,1.0,1,58,44.0,15
200500079336,2005-12-31,47.136,2.056,47,3,1,2.0,2,18,60.0,17
200600003778,2006-01-13,48.78932,2.43892,30,4,1,1.0,2,94,60.0,21
200600004405,2006-01-17,50.577,2.862,77,3,1,8.0,1,59,109.0,14
200600004417,2006-01-14,50.471,3.402,70,3,2,7.0,1,59,60.0,10
200600004527,2006-01-07,49.944,1.185,44,2,1,1.0,1,76,110.0,12
200600004550,2006-01-12,48.912,1.277,11,3,2,1.0,1,27,45.0,13
200600004695,2006-01-24,47.379,-1.179,12,2,1,1.0,5,44,80.0,7
200600004861,2006-01-11,43.36,-1.55,43,3,1,1.0,1,64,61.0,15
200600005095,2006-01-19,44.893,4.92,54,3,1,1.0,1,26,62.0,16
200600005095,2006-01-19,44.893,4.92,47,2,1,1.0,1,26,62.0,16
200600005163,2006-01-23,45.603,6.296,80,2,1,1.0,1,73,64.0,10
200600005188,2006-01-27,46.212,6.405,75,3,1,1.0,1,74,90.0,8
200600005595,2006-01-11,43.317,2.558,19,3,2,1.0,1,11,59.0,15
200600005726,2006-01-21,48.193,2.33,60,3,1,1.0,1,45,66.0,17
200600005745,2006-01-10,48.278,1.669,80,2,1,8.0,1,28,62.0,16
200600005763,2006-01-08,46.529,1.474,21,2,1,3.0,3,36,58.0,19
200600005775,2006-01-22,47.103,0.549,51,3,1,1.0,1,37,70.0,11
200600005775,2006-01-22,47.103,0.549,49,3,1,1.0,1,37,70.0,11
200600005778,2006-01-25,47.116,0.981,73,2,1,1.0,1,37,70.0,8
200600005807,2006-01-30,43.468,5.613,69,3,1,1.0,1,13,60.0,10
200600006092,2006-02-10,49.82,2.222,62,3,1,1.0,1,80,50.0,12
200600006117,2006-02-10,49.259,3.065,49,3,1,1.0,1,02,75.0,16
200600006162,2006-02-10,48.976,0.454,67,3,1,1.0,1,27,62.0,15
200600006219,2006-02-19,47.718,-2.19,73,4,1,8.0,1,56,66.0,17
200600006316,2006-02-08,47.631,-0.713,65,4,2,1.0,1,49,82.0,11
200600006473,2006-02-22,46.65,-0.248,50,4,1,2.0,5,79,32.0,7
200600006827,2006-02-23,48.009,7.211,17,4,1,5.0,1,68,51.0,14
200600006828,2006-02-16,47.776,7.362,30,4,1,1.0,1,68,130.0,7
200600006832,2006-02-24,47.815,7.102,55,4,2,1.0,1,68,86.0,12
200600006966,2006-02-25,43.494,5.219,79,3,1,1.0,1,13,92.0,10
200600007048,2006-02-18,43.793,3.76,69,3,1,1.0,1,34,60.0,11
200600007048,2006-02-18,43.793,3.76,58,1,1,1.0,1,34,60.0,11
200600007191,2006-02-12,47.22,1.48,35,4,2,1.0,1,36,42.0,11
200600010498,2006-02-05,48.77077,2.46472,23,1,1,1.0,1,94,60.0,17
200600010498,2006-02-05,48.77077,2.46472,5,4,1,1.0,1,94,60.0,17
200600014854,2006-03-27,48.781,0.0,43,3,2,1.0,1,94,180.0,17
200600015696,2006-03-10,47.331,-0.418,68,3,1,1.0,1,49,80.0,13
200600015729,2006-03-26,48.341,-0.743,10,2,2,1.0,1,53,51.0,18
200600015783,2006-03-14,45.078,-0.725,41,3,1,1.0,1,33,60.0,11
200600015825,2006-03-08,44.535,0.13,32,3,2,2.0,1,47,62.0,7
200600015836,2006-03-23,43.257,-0.295,85,3,1,1.0,1,64,50.0,16
200600015938,2006-03-25,43.226,1.116,15,3,1,1.0,1,31,60.0,15
200600016000,2006-03-31,43.498,2.441,58,3,1,1.0,1,81,105.0,13
200600016104,2006-03-14,45.296,4.815,40,3,1,1.0,1,26,76.0,7
200600016157,2006-03-26,45.546,5.817,14,3,2,1.0,1,73,60.0,16
200600016158,2006-03-31,45.604,5.765,62,3,1,1.0,1,73,60.0,16
200600016200,2006-03-20,45.886,3.219,66,3,1,1.0,1,63,69.0,17
200600016708,2006-03-05,48.861,2.923,43,3,1,1.0,5,77,80.0,19
200600017067,2006-04-27,50.785,2.595,17,3,1,1.0,1,59,60.0,16
200600017093,2006-04-07,50.385,2.337,71,3,1,1.0,1,62,90.0,15
200600017097,2006-04-06,50.284,2.266,18,3,1,1.0,1,62,60.0,14
200600017279,2006-04-14,48.095,-3.259,73,3,1,1.0,1,56,60.0,13
200600017282,2006-04-19,48.053,-3.632,16,3,1,1.0,1,56,60.0,15
200600017282,2006-04-19,48.053,-3.632,13,3,1,1.0,1,56,60.0,15
200600017282,2006-04-19,48.053,-3.632,28,3,1,1.0,1,56,60.0,15
200600017303,2006-04-07,49.013,-0.879,26,1,1,1.0,1,14,70.0,16
200600017303,2006-04-07,49.013,-0.879,62,3,1,1.0,1,14,70.0,16
200600017326,2006-04-06,49.696,-1.439,67,3,1,1.0,1,50,72.0,11
200600017357,2006-04-19,47.48,-1.823,66,3,1,8.0,1,44,43.0,11
200600017408,2006-04-23,47.573,-0.589,57,3,1,1.0,1,49,75.0,9
200600017411,2006-04-25,47.973,-1.118,74,3,2,1.0,1,53,64.0,17
200600017436,2006-04-09,46.55,-1.04,48,3,1,1.0,1,85,56.0,9
200600017436,2006-04-09,46.55,-1.04,50,1,1,1.0,1,85,56.0,9
200600017483,2006-04-11,45.191,0.562,13,3,1,1.0,1,24,35.0,12
200600017508,2006-04-15,43.632,-1.11,36,3,1,1.0,1,40,60.0,17
200600017605,2006-04-12,45.986,-1.041,12,3,2,1.0,1,17,66.0,14
200600017626,2006-04-21,46.286,-0.406,15,2,1,1.0,1,79,62.0,17
200600017631,2006-04-25,46.282,0.133,23,3,2,7.0,1,79,45.0,14
200600017631,2006-04-25,46.282,0.133,61,3,1,7.0,1,79,45.0,14
200600017801,2006-04-12,46.352,6.103,45,3,1,1.0,1,01,70.0,18
200600017825,2006-04-14,44.834,4.979,52,3,1,1.0,1,26,110.0,16
200600017862,2006-04-28,45.1,5.74,38,3,1,2.0,1,38,50.0,15
200600017887,2006-04-20,45.436,5.011,38,3,1,1.0,1,38,67.0,17
200600017923,2006-04-22,45.649,6.326,61,3,1,1.0,1,73,75.0,12
200600017961,2006-04-08,45.788,3.532,19,3,1,1.0,1,63,72.0,13
200600018118,2006-04-14,48.725,3.726,16,3,1,1.0,1,51,50.0,17
200600018149,2006-04-12,48.045,5.214,14,3,1,1.0,1,52,55.0,16
200600018237,2006-04-04,46.74,5.9,29,3,1,1.0,1,39,67.0,18
200600018247,2006-04-20,46.411,5.796,6,3,1,1.0,1,39,56.0,16
200600018426,2006-04-05,43.247,2.325,12,3,1,1.0,1,11,52.0,17
200600018542,2006-04-24,48.805,2.734,84,2,1,1.0,1,77,60.0,16
200600018648,2006-04-26,47.451,0.475,11,3,1,1.0,1,37,57.0,15
200600018690,2006-04-30,47.297,5.134,9,4,1,1.0,1,21,70.0,17
200600018739,2006-04-23,43.72,1.433,2006,3,1,1.0,1,31,64.0,18
200600018839,2006-04-14,47.626,-2.733,14,3,1,1.0,1,56,42.0,19
200600022636,2006-04-18,48.7732,2.43516,21,4,1,1.0,1,94,30.0,17
200600023510,2006-05-30,47.991,-2.125,7,3,1,1.0,1,35,50.0,18
200600023536,2006-05-09,48.176,-2.749,43,2,1,1.0,1,22,70.0,13
200600023556,2006-05-20,47.889,-4.168,41,3,1,1.0,1,29,51.0,13
200600023584,2006-05-07,49.255,-0.383,65,3,1,1.0,1,14,87.0,11
200600023648,2006-05-20,47.393,-0.511,20,4,1,1.0,3,49,50.0,23
200600023676,2006-05-02,47.916,0.256,8,3,2,1.0,1,72,41.0,18
200600023698,2006-05-03,46.507,-0.956,8,3,1,1.0,1,85,59.0,18
200600023702,2006-05-23,46.7,-1.938,76,3,1,1.0,1,85,70.0,10
200600023765,2006-05-20,43.91,-0.47,10,3,2,1.0,1,40,60.0,17
200600023793,2006-05-05,44.651,0.61,59,2,2,1.0,1,47,70.0,10
200600023974,2006-05-01,43.832,2.258,65,3,1,1.0,1,81,44.0,10
200600024033,2006-05-27,46.435,4.939,71,3,2,1.0,1,01,100.0,10
200600024073,2006-05-10,45.108,4.667,38,3,1,8.0,1,07,63.0,19
200600024073,2006-05-10,45.108,4.667,33,1,1,8.0,1,07,63.0,19
200600024082,2006-05-27,44.524,4.713,84,3,1,1.0,1,26,50.0,15
200600024151,2006-05-05,46.049,3.929,18,3,1,1.0,1,42,73.0,9
200600024319,2006-05-26,48.148,6.791,7,4,1,2.0,5,88,50.0,19
200600024329,2006-05-02,48.866,7.181,73,3,1,1.0,1,67,76.0,17
200600024385,2006-05-04,48.801,4.577,57,3,1,1.0,1,51,74.0,17
200600024506,2006-05-24,47.144,5.655,20,2,1,1.0,1,39,61.0,15
200600024506,2006-05-24,47.144,5.655,19,4,1,1.0,1,39,61.0,15
200600024506,2006-05-24,47.144,5.655,25,4,1,1.0,1,39,61.0,15
200600024562,2006-05-06,44.324,5.818,8,3,1,1.0,1,05,76.0,18
200600024686,2006-05-11,43.573,3.403,15,3,1,1.0,1,34,43.0,19
200600024700,2006-05-06,43.31,2.55,11,3,2,8.0,1,11,60.0,16
200600024788,2006-05-01,48.833,1.902,19,3,1,1.0,5,78,50.0,0
200600024955,2006-05-04,49.423,5.947,8,3,2,1.0,1,57,47.0,17
200600025087,2006-05-28,45.909,6.131,67,3,2,1.0,1,74,90.0,11
200600025095,2006-05-06,47.537,-2.755,16,3,1,1.0,1,56,54.0,9
200600030000,2006-06-13,50.817,2.711,16,3,1,1.0,1,59,50.0,17
200600030057,2006-06-03,50.16,2.34,16,3,1,1.0,1,80,104.0,16
200600030249,2006-06-04,48.637,-2.258,48,3,1,1.0,1,22,48.0,15
200600030258,2006-06-15,48.838,-3.142,63,3,2,1.0,1,22,50.0,17
200600030292,2006-06-24,47.607,-3.105,66,4,1,1.0,1,56,70.0,14
200600030319,2006-06-10,49.282,-0.703,25,4,1,1.0,5,14,45.0,23
200600030327,2006-06-05,49.114,0.149,53,2,1,1.0,1,14,58.0,15
200600030339,2006-06-08,48.604,-1.348,76,2,1,7.0,1,50,90.0,8
200600030358,2006-06-09,49.244,-1.619,70,3,1,1.0,1,50,77.0,10
200600030360,2006-06-09,48.58,-0.84,38,3,2,1.0,1,50,62.0,15
200600030395,2006-06-22,47.643,-1.988,77,2,1,1.0,1,44,59.0,14
200600030440,2006-06-12,47.378,-0.137,45,3,2,7.0,1,49,60.0,8
200600030442,2006-06-19,47.257,-0.029,18,1,1,1.0,1,49,60.0,9
200600030484,2006-06-07,47.73,-0.136,26,3,1,1.0,1,72,40.0,17
200600030515,2006-06-28,46.486,-0.776,15,3,1,1.0,1,85,59.0,18
200600030525,2006-06-07,46.759,-1.685,10,3,1,1.0,1,85,68.0,13
200600030547,2006-06-17,45.026,-0.474,50,3,2,1.0,1,33,71.0,20
200600030580,2006-06-22,45.038,-0.184,17,3,1,1.0,1,33,200.0,17
200600030618,2006-06-17,44.813,1.206,73,1,1,1.0,1,24,70.0,11
200600030618,2006-06-17,44.813,1.206,66,3,1,1.0,1,24,70.0,11
200600030677,2006-06-01,43.505,-1.324,46,3,2,1.0,1,64,67.0,12
200600030811,2006-06-08,44.332,2.787,56,3,1,1.0,1,12,65.0,18
200600030840,2006-06-05,43.7,-0.208,20,3,1,1.0,2,32,63.0,21
200600030964,2006-06-09,44.817,4.793,14,3,1,1.0,1,07,50.0,18
200600031006,2006-06-21,45.144,5.275,55,3,1,1.0,1,38,59.0,18
200600031020,2006-06-08,45.396,5.263,82,3,1,1.0,1,38,40.0,9
200600031197,2006-06-11,48.961,6.876,8,3,1,1.0,2,57,62.0,21
200600031204,2006-06-11,48.695,7.157,22,3,1,1.0,1,57,70.0,15
200600031205,2006-06-25,48.616,7.157,49,3,1,1.0,1,57,23.0,12
200600031254,2006-06-20,47.894,6.749,70,2,1,1.0,1,88,81.0,10
200600031308,2006-06-24,48.274,7.283,7,3,1,1.0,1,68,40.0,19
200600031347,2006-06-09,48.744,4.594,64,3,1,1.0,1,51,88.0,10
200600031366,2006-06-09,49.581,4.495,10,3,1,1.0,1,08,67.0,18
200600031393,2006-06-01,47.227,5.187,17,3,1,1.0,1,21,67.0,7
200600031404,2006-06-21,47.068,4.818,63,3,1,1.0,1,21,62.0,18
200600031674,2006-06-10,44.299,4.751,18,3,1,1.0,1,84,55.0,10
200600031821,2006-06-16,48.852,1.898,11,3,1,1.0,1,78,60.0,19
200600031890,2006-06-09,47.056,3.0,77,2,1,1.0,1,18,64.0,10
200600031893,2006-06-02,46.74,2.489,26,3,1,1.0,1,18,105.0,16
200600032191,2006-06-12,49.069,2.303,74,2,1,1.0,1,95,60.0,10
200600039563,2006-07-23,48.76459,3.45699,57,4,1,1.0,1,62,390.0,10
200600042290,2006-07-01,50.188,3.494,16,4,1,1.0,1,59,74.0,18
200600042306,2006-07-13,50.87,1.891,18,4,2,1.0,1,62,60.0,15
200600042308,2006-07-16,50.467,1.579,11,3,2,1.0,1,62,58.0,20
200600042465,2006-07-12,49.096,0.595,46,3,2,1.0,1,27,60.0,16
200600042537,2006-07-26,48.094,2.511,54,4,2,1.0,1,22,40.0,9
200600042569,2006-07-27,48.635,-4.542,13,1,1,1.0,1,29,50.0,11
200600042569,2006-07-27,48.635,-4.542,55,4,1,1.0,1,29,50.0,11
200600042580,2006-07-18,47.691,-2.765,56,3,1,1.0,1,56,65.0,8
200600042638,2006-07-23,49.045,-1.218,6,2,1,1.0,1,50,40.0,18
200600042643,2006-07-04,48.716,-1.497,9,3,1,1.0,1,50,42.0,15
200600042717,2006-07-29,47.211,-2.043,38,4,1,1.0,1,44,70.0,19
200600042740,2006-07-24,47.549,-0.434,38,3,1,1.0,1,49,62.0,18
200600042901,2006-07-05,43.55,-1.103,16,4,1,1.0,1,40,75.0,16
200600042901,2006-07-05,43.55,-1.103,17,4,1,1.0,1,40,75.0,16
200600043079,2006-07-15,43.529,1.401,43,3,1,1.0,1,31,70.0,11
200600043085,2006-07-26,43.683,1.534,63,4,1,1.0,1,31,30.0,10
200600043092,2006-07-24,43.346,1.163,13,3,2,1.0,1,31,47.0,13
200600043095,2006-07-25,43.122,0.653,85,2,1,1.0,1,31,71.0,11
200600043144,2006-07-09,43.515,0.42,59,3,1,1.0,1,32,70.0,9
200600043285,2006-07-10,44.66,4.27,25,2,1,1.0,1,07,49.0,19
200600043310,2006-07-05,44.391,5.306,54,3,1,1.0,1,26,52.0,14
200600043362,2006-07-10,45.484,5.569,18,3,2,7.0,1,38,51.0,11
200600043375,2006-07-02,45.433,5.177,52,2,1,1.0,1,38,39.0,16
200600043423,2006-07-20,45.197,6.468,59,4,1,1.0,1,73,70.0,9
200600043456,2006-07-02,46.007,5.82,54,2,1,1.0,3,74,65.0,22
200600043469,2006-07-26,46.204,6.75,15,4,1,1.0,1,74,65.0,10
200600043471,2006-07-12,45.593,2.773,16,3,1,1.0,1,63,57.0,18
200600043473,2006-07-16,45.778,3.027,48,2,1,1.0,1,63,45.0,10
200600043613,2006-07-20,49.49,5.18,59,4,1,1.0,1,55,45.0,10
200600043673,2006-07-01,48.683,7.507,52,4,1,1.0,1,67,70.0,15
200600043682,2006-07-10,48.856,8.103,55,2,2,1.0,1,67,71.0,20
200600043695,2006-07-13,48.15,7.323,61,3,1,1.0,1,68,60.0,11
200600043708,2006-07-30,47.722,7.293,14,3,1,1.0,1,68,76.0,15
200600043710,2006-07-27,47.641,7.531,71,3,1,1.0,1,68,28.0,7
200600043750,2006-07-11,48.242,4.471,12,3,1,1.0,1,10,38.0,13
200600043777,2006-07-12,48.443,5.144,70,4,2,1.0,1,52,18.0,14
200600043793,2006-07-23,47.011,4.71,32,3,2,1.0,1,21,62.0,13
200600043822,2006-07-26,46.419,4.878,33,2,1,1.0,2,71,127.0,21
200600043859,2006-07-03,47.987,3.412,11,3,2,1.0,1,89,70.0,10
200600043870,2006-07-01,48.196,2.956,61,3,1,1.0,1,89,33.0,11
200600043870,2006-07-01,48.196,2.956,62,3,1,1.0,1,89,33.0,11
200600043895,2006-07-25,46.839,5.708,18,3,1,1.0,1,39,50.0,20
200600043982,2006-07-12,44.577,6.175,49,3,1,1.0,1,05,74.0,16
200600044075,2006-07-12,43.958,4.864,70,2,1,8.0,1,84,36.0,19
200600044083,2006-07-14,43.951,5.029,18,3,1,7.0,1,84,108.0,17
200600044115,2006-07-16,43.598,3.5,82,3,1,1.0,1,34,88.0,7
200600044183,2006-07-19,44.78,3.63,13,2,1,1.0,1,48,54.0,13
200600044183,2006-07-19,44.78,3.63,15,3,1,1.0,1,48,54.0,13
200600044216,2006-07-31,42.755,3.021,62,4,1,1.0,1,66,65.0,15
200600044271,2006-07-09,48.68,1.98,49,3,1,1.0,1,78,70.0,10
200600044276,2006-07-26,48.84,1.9,60,3,1,1.0,1,78,60.0,10
200600044347,2006-07-09,46.809,2.917,72,2,1,1.0,1,18,66.0,11
200600044360,2006-07-05,48.54,1.59,14,3,1,1.0,1,28,52.0,18
200600044379,2006-07-02,46.676,1.792,64,3,2,1.0,1,36,70.0,11
200600044380,2006-07-06,46.747,1.832,66,3,2,1.0,1,36,35.0,8
200600044408,2006-07-21,47.237,0.107,8,3,1,1.0,1,37,72.0,10
200600044418,2006-07-06,47.544,1.235,76,3,1,1.0,1,41,48.0,10
200600044453,2006-07-13,48.124,-1.559,77,3,1,1.0,1,35,40.0,11
200600044860,2006-08-29,50.245,2.66,13,3,2,1.0,1,62,98.0,14
200600044973,2006-08-03,49.557,0.402,54,3,1,1.0,1,76,26.0,18
200600045029,2006-08-09,48.462,-1.389,66,3,2,1.0,1,35,40.0,10
200600045095,2006-08-24,48.558,-4.729,58,3,1,1.0,1,29,60.0,11
200600045106,2006-08-01,48.658,-4.177,37,1,1,1.0,1,29,75.0,19
200600045106,2006-08-01,48.658,-4.177,48,3,1,1.0,1,29,75.0,19
200600045149,2006-08-20,49.276,0.168,55,3,1,2.0,1,14,70.0,11
200600045283,2006-08-31,47.799,0.01,75,3,1,1.0,1,72,73.0,11
200600045331,2006-08-04,45.18,-0.44,17,2,2,1.0,1,33,58.0,16
200600045437,2006-08-05,43.452,-1.517,77,3,1,1.0,1,64,70.0,10
200600045493,2006-08-14,45.993,-1.055,42,3,1,1.0,1,17,63.0,8
200600045538,2006-08-23,46.133,2.123,35,3,1,1.0,1,23,58.0,11
200600045572,2006-08-23,43.109,1.652,10,3,1,1.0,1,09,39.0,17
200600045593,2006-08-23,43.884,0.386,2006,2,1,1.0,1,32,68.0,10
200600045594,2006-08-03,43.831,-0.089,9,4,2,1.0,1,32,27.0,11
200600045721,2006-08-26,44.28,4.62,41,3,1,1.0,3,07,59.0,23
200600045750,2006-08-10,44.447,4.981,83,3,2,1.0,1,26,76.0,17
200600045752,2006-08-01,45.124,4.999,47,4,1,1.0,1,26,70.0,8
200600045827,2006-08-25,46.176,4.193,60,3,1,1.0,1,42,73.0,16
